AutoNumber,NUMBER OF INDIVID,CollectionNumber,TYPE,NoOfPlantVouchers,Family_ID,Genus_ID,Species_Author,Morphospecies,Local_Name,Local_Name_Comments,LocalInformantName,LocalUse,Collector,DNAcutsShape,DNAcutsDryWeight,DNAcutsNumber,SLA_from_disks,DBH,Determined by,Determination date,Locality_Code,X_coordinate,Y_coordinate,Point,Angle,Dist,MeasurementCorner,subplot_column,subplot_row,Theta,Note,BA,CutdownDate,RecordedBy,GrowthForm,HostTreeNumber,PlantVouchersFruits,PlantVouchersFlowers,PlantVouchersLeaves,VoucherFertile,TrunkHeight,CrownHeight,CrownWidth,MatureLeafTotalWeight,MatureLeafSampleWetWeight,MatureLeafSampleDryWeight,MatureLeafNumberOfFrames,WholeTreeMatureLeafArea,NumberOfMatureLeavesInFrames,MatureLeafSampleAreaBeforeHerbivory,MatureLeafSampleAreaAfterHerbivory,SLA_ex_frames,YoungLeafTotalWeight,YoungLeafSampleWetWeight,YoungLeafSampleDryWeight,WholeTreeYoungLeafArea,YoungLeafNumberOfFrames,NumberOfYoungLeavesInFrame,YoungLeafSampleAreaBeforeHerbivory,YoungLeafSampleAreaAfterHerbivory,WoodSampleFreshWeight,WoodSampleDryWeight,WoodSampleVolume,TimberBaitAwet_wt,TimberBaitAdry_wt,TimberBaitBwet_wt,TimberBaitBdry_wt,TimberBaitCwet_wt,TimberBaitCdry_wt,NumberOfAntTermiteVials,NumberOfSpiderVials,TreeCavities,deadminesCAT001,deadminesCAT002,deadminesCAT003,deadminesCAT004,deadminesCAT005,deadminesCAT006,deadminesCAT007,deadminesCAT008,deadminesCAT009,deadminesCAT010,GeneralTreeDescription,ButtressesHeight,StiltRootsHeight,SpinesOrThorns,OuterBarkTexture-smooth,OuterBarkTexture-rough,OuterBarkTexture-flaky,OuterBarkTexture-lenticels,fissures-vertical,fissures-horizontal,fissures-broad,fissures-narrow,bark-black,bark-darkbrown,bark-brown,bark-lightbrown,bark-orange,bark-yellow,bark-red,bark-pink,bark-white,bark-cream,bark-grey,bark-green,cambium-black,cambium-darkbrown,cambium-brown,cambium-lightbrown,cambium-orange,cambium-yellow,cambium-red,cambium-pink,cambium-white,cambium-cream,cambium-grey,cambium-green,wood-black,wood-darkbrown,wood-brown,wood-lightbrown,wood-orange,wood-yellow,wood-red,wood-pink,wood-white,wood-cream,wood-grey,wood-green,exudate-absent,exudate-white,exudate-cream,exudate-yellow,exudate-orange,exudate-red,exudate-black,exudate-colorless,FernStipePersistence,FernStipeArrangement,FernStipeLength,FernFrondLength,FernLongest PinnaeLength,UpperFrondSurfaceTexture,UpperFrondSurfaceColor,LowerFrondSurfaceTexture,LowerFrondSurfaceColor,RhizomeSurfaceTexture,RhizomeSurfaceColor,EpiFernHeightMin,EpiFernHeightMax,EpiFernOrientation,comments,DNA samples sequenced,%Carbon,%Nitrogen,LAE_2013_set,fertile,sterile,bark-OTHER,cambium-OTHER,wood-OTHER,exudate-OTHER,BRU,sterile_MIN,Genus,species,Plantnetcode,
22167,1,YP1A0011,P,5,3,32,8231,,biombo,,samuel,timber for house construction; fencing material,"Weiblen, G. D. & Binatang Research Center",disc,0.247,10,168.1770242915,8.2,G. Sosanika,1/20/2015,YA,,,B2,235,1.07,,,,,,,9/16/2010,kenneth,tree,,FALSE,FALSE,FALSE,TRUE,3.5,5.85,3,4,32.1,0,,,,,,168.1770172119,0.087,34.2,,,,,,,,,,,,,,,,1,1,FALSE,10,,,,,,,,,,,,82,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Saurauia,schumanniana,Saurauia_schumanniana,_
22168,1,YP1A0012,P,5,3,32,8231,,biombo,,samuel,timber for house construction; fencing material,"Weiblen, G. D. & Binatang Research Center",disc,0.182,10,228.2402472527,11,"Sosanika, G.",1/22/2015,YA,,,B2,315,4.05,,,,,"M - 9.6, 5.2",,9/15/2010,kenneth,tree,,FALSE,FALSE,FALSE,TRUE,3.95,7.95,7.4,6.5,25.5,0,,,,,,228.2402496338,0.1199,28.6,,,,,,,,,,,,,,,,2,3,FALSE,20,2,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Saurauia,schumanniana,Saurauia_schumanniana,_
22169,1,YP1A0013,P,5,3,32,8231,,biombo,,samuel,timber for house construction; fencing material,"Weiblen, G. D. & Binatang Research Center",disc,0.219,10,189.679109589,8.9,G. Sosanika,1/20/2015,YA,,,B2,285,6,,,,,"M - 8.0, 9.1",,9/15/2010,kenneth,tree,,FALSE,FALSE,FALSE,TRUE,1.1,8.15,4.8,5,33.4,0,,,,,,189.679107666,,,,,,,,,,,,,,,,,,2,1,FALSE,15,6,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Saurauia,schumanniana,Saurauia_schumanniana,_
22170,1,YP1A0014,P,3,254,1618,334,,simbitnon,,Mangan,timber for house construction,"Weiblen, G. D. & Binatang Research Center",disc,0.178,10,233.369241573,7.9,K. Molem,8/19/2011,YA,,,B1,160,4.08,,,,,,,9/15/2010,kenneth,tree,,FALSE,FALSE,FALSE,FALSE,5.55,3.15,1.8,0.2,28.7,0,,,,,,233.3692474365,,,,,,,,,,,,,,,,,,1,1,FALSE,6,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Melicope,elleryana,Melicope_elleryana,_
22171,1,YP1A0015,P,3,125,1754,15,,kondofofo,,samuel,"timber for house, shed and fencing construction; firewood","Weiblen, G. D. & Binatang Research Center",disc,0.235,10,176.764787234,16.6,K. Molem,3/24/2012,YA,,,B1,70,4.2,,,,,,,9/22/2010,kenneth,tree,,FALSE,FALSE,FALSE,FALSE,6.1,8.14,3.3,5,49.5,0,,,,,,176.7647857666,,,,,,,,,,84,199.3,,,,,,,1,2,FALSE,19,13,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Neuburgia,corynocarpa,Neuburgia_corynocarpa,_
22174,1,YP1A0018,P,12,112,630,5059,,koyo,,samuel,timber for house and fencing construction,"Weiblen, G. D. & Binatang Research Center",disc,0.326,10,127.4224693252,96,G. Sosanika,8/17/2011,YA,,,B1,120,4.8,,,,,"F, dbh later",,9/23/2010,kenneth,tree,,FALSE,FALSE,FALSE,TRUE,29,15,2.7,76,42.3,16.8,,,,,,127.4224700928,2.1323,42.4,13,,,,,,,108,297.3,,,,,,,,,FALSE,29,32,18,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Elaeocarpus,dolichostylus,Elaeocarpus_dolichostylus,_
22175,1,YP1A0019,P,3,212,1286,2134,,umong,,samuel,"split stems used for fencing, flooring, house posts, and fireplaces; leaves used for roofing and weaving; roots used in tying grass skirts","Weiblen, G. D. & Binatang Research Center",disc,0.478,10,86.9031903766,12.1,S. Senart,8/17/2011,YA,,,B2,340,5.2,,,,,stilled roots  dbh later,,9/25/2010,kenneth,pandanus,,FALSE,FALSE,FALSE,FALSE,5.6,3.8,4.2,21,94.6,34.31,,,,,,86.9031906128,0.3213,217.2,42,,,,,,,15,102.3,,,,,,,1,1,FALSE,,,,,,,,,,,,,3.9,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Pandanus,angiensis,Pandanus_angiensis,_
22176,1,YP1A0020,P,3,186,1088,4716,,borup,,samuel,fruits eaten by cuscus; timber for shed and fence construction,"Weiblen, G. D. & Binatang Research Center",disc,0.348,10,119.3670258621,13,G. Sosanika,8/23/2011,YA,,,B2,25,5.08,,,,,,,9/20/2010,kenneth,tree,,FALSE,FALSE,FALSE,FALSE,5.6,9.2,7,18,40.1,14.64,,,,,,119.3670272827,0.2209,41.7,11,,,,,,,42.51,159.5,,,,,,,3,2,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Ficus,congesta,Ficus_congesta,_
22177,1,YP1A0021,P,3,186,1088,4716,,borup,,Mangan,fruits eaten by cuscus; timber for shed and fence construction,"Weiblen, G. D. & Binatang Research Center",disc,0.319,10,130.2185736677,6.8,"Weiblen, G. D.",6/3/2011,YA,,,B2,345,6.3,,,,,,,9/15/2010,kenneth,tree,,FALSE,FALSE,FALSE,FALSE,3.7,7.5,3.47,4.5,34.9,0,,,,,,130.2185668945,,,,,,,,,,,,,,,,,,1,1,FALSE,2,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Ficus,congesta,Ficus_congesta,_
22178,1,YP1A0022,P,3,190,1104,8518,,mongtop,,Mangan,"timber for house construction, posts, fencing and firewood; also used to light fires by friction with strip of bamboo","Weiblen, G. D. & Binatang Research Center",disc,0.434,10,95.7136520737,6.5,H. Nawotuo,8/18/2011,YA,,,B2,5,7.3,,,,,,,9/15/2010,Kenneth,tree,,FALSE,FALSE,FALSE,TRUE,3.3,5,2.2,0.6,54.8,0,,,,,,95.7136535645,,,,,,,,,,,,,,,,,,2,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,Large leaf as myristica fatua with the golden colour at the back of the leaf.,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Myristica,subalulata,Myristica_subalulata,_
22179,1,YP1A0023,P,3,3,32,8231,,biombo,,Mangan,timber for house construction; fencing material,"Weiblen, G. D. & Binatang Research Center",disc,0.188,10,220.9559840426,6.3,"Sosanika, G.",1/20/2015,YA,,,C2,260,3,,,,,,,9/15/2010,Kenneth,tree,,FALSE,FALSE,FALSE,FALSE,4.15,3.8,3.3,0.5,28.7,0,,,,,,220.9559783936,0.0434,22,,,,,,,,,,,,,,,,2,,FALSE,2,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Saurauia,schumanniana,Saurauia_schumanniana,_
22180,1,YP1A0024,P,12,186,1088,9025,,kotokat,,Samuel,young leaves cooked as greens; stems for housing and fence construction; firewood,"Weiblen, G. D. & Binatang Research Center",disc,0.364,10,114.1201236264,24.1,G. Sosanika,3/18/2011,YA,,,C1,225,5.3,,,,,,,9/20/2010,kenneth,tree,,FALSE,FALSE,FALSE,TRUE,12.06,13.35,9.77,27,34.8,14.77,,,,,,114.1201248169,,,,,,,,,,130.58,221.3,,,,,,,5,3,FALSE,3,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Ficus,wassa,Ficus_wassa,_
22181,1,YP1A0025,P,5,253,1589,731,,nombotnombot,,Mangan,"timber for digging tools and light construction including fencing, and sheds; firewood","Weiblen, G. D. & Binatang Research Center",disc,0.362,10,114.750621547,8.8,G. Sosanika,8/16/2011,YA,,,C1,195,5,,,,,"E,C",,9/15/2010,kenneth,tree,,FALSE,FALSE,FALSE,TRUE,3.9,3.55,2.75,1.5,45.7,0,,,,,,114.750617981,0.089,42.3,,,,,,,,,,,,,,,,,1,FALSE,4,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Psychotria,micrococca,Psychotria_micrococca,_
22182,1,YP1A0026,P,3,180,1026,7993,,sobon,,Samuel,"timber for house, shed, and fencing construction","Weiblen, G. D. & Binatang Research Center",disc,0.326,10,127.4224693252,5.1,"Sosanika, G.",6/9/2011,YA,,,C2,220,5.09,,,,,,,9/16/2010,Kenneth,tree,,FALSE,FALSE,FALSE,FALSE,2.19,6.33,2.4,0.7,41.2,0,,,,,,127.4224700928,,,,,,,,,,,,,,,,,,4,1,FALSE,4,1,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Aglaia,rimosa,Aglaia_rimosa,_
22183,1,YP1A0027,P,12,20,159,395,,soro,,Samuel,timber for house construction,"Weiblen, G. D. & Binatang Research Center",disc,0.621,10,66.8916666667,87.9,G. Sosanika,8/18/2011,YA,,,C2,210,5.7,,,,,C - dbh  later,,9/30/2010,Kenneth,tree,,FALSE,FALSE,FALSE,TRUE,28,19.4,22,31,46.7,0,,,,,,66.8916702271,,,,,,,,,,117,338.9,,,,,,,5,2,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Gastonia,spectabilis,Gastonia_spectabilis,_
22184,1,YP1A0028,P,12,186,1088,9407,,tantan,,samuel,"latex used as glue to attach dried aninmal skins to drums, for tuning drums, and on arrows; firewood; leaves are used in washing dishes","Weiblen, G. D. & Binatang Research Center",disc,0.222,10,187.1158783784,9.6,G. D. Weiblen,1/12/2012,YA,,,C2,190,5.04,,,,,,,9/16/2010,Kenneth,tree,,FALSE,FALSE,FALSE,TRUE,3.3,6,4.7,3,24.2,0,,,,,,187.1158752441,,,,,,,,,,,,,,,,,,3,3,FALSE,6,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Ficus,rubrivestimenta,Ficus_rubrivestimenta,_
22185,1,YP1A0029,P,12,112,632,9560,,fadodot,,Samuel,"timber for house, shed and fencing construction; firewood; sap swallowed for scabies and other infections","Weiblen, G. D. & Binatang Research Center",disc,0.443,10,93.7691309255,24.6,G. Sosanika,9/2/2011,YA,,,C2,180,5.8,,,,,,,9/27/2010,Hans.N,tree,,FALSE,FALSE,FALSE,TRUE,7.5,12.5,3,18,35.6,13.35,,,,,,93.7691345215,,,,,,,,,,137,275.2,,,,,,,1,1,FALSE,8,27,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Sloanea,tieghemii,Sloanea_tieghemii,_
22186,1,YP1A0030,P,3,22,183,9130,,katat,,Samuel,"edible young shoots; timber for flooring, bows and arrows; fruit chewed as a substituted for betelnut","Weiblen, G. D. & Binatang Research Center",disc,0.473,10,87.8218287526,14.7,S. Senart,8/17/2011,YA,,,B2,65,3.1,,,,,,,9/16/2010,Kenneth,palm,,FALSE,FALSE,FALSE,TRUE,4.5,7.14,5.16,8,32.3,13.1,,,,,,87.8218307495,0.6155,46.2,12,,,,,,,16,114.9,,,,,,,1,1,FALSE,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Heterospathe,muelleriana,Heterospathe_muelleriana,_
28471,1,YP1A0031,P,3,186,1088,3462,,Tara,,Mark Gendio,Leaf and fruit are eddible.,"Weiblen, G. D.",disc,,10,,12.7,,,YA,0,0,,,,,,,,,,9/16/2010,Emmanuel Nara,tree,,FALSE,FALSE,FALSE,FALSE,1.6,10.7,4.4,11,37.6,0,,,,,,,,,,,,,,,,,109.2,,,,,,,3,1,FALSE,4,,,,,,,,,,,,,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,"no image, no voucher & no data sheet",FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Ficus,copiosa,Ficus_copiosa,_
22188,1,YP1A0032,P,3,112,630,5059,,koyo,,Samuel,timber for house and fencing construction,"Weiblen, G. D. & Binatang Research Center",disc,0.233,10,178.2820815451,6.5,"Sosanika, G.",8/23/2011,YA,,,B2,100,4.06,,,,,,,9/16/2010,Kenneth,tree,,FALSE,FALSE,FALSE,FALSE,6.34,4.42,2.5,1,34.3,0,,,,,,178.2820739746,0.1111,35.6,,,,,,,,,,,,,,,,3,1,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Elaeocarpus,dolichostylus,Elaeocarpus_dolichostylus,_
22189,1,YP1A0033,P,3,186,1088,4716,,borup,,Samuel,fruits eaten by cuscus; timber for shed and fence construction,"Weiblen, G. D. & Binatang Research Center",,0.262,10,158.5485687023,5,G. Sosanika,8/18/2011,YA,,,B2,125,7.08,,,,,,,9/16/2010,Kenneth,tree,,FALSE,FALSE,FALSE,FALSE,2.9,4.47,2.3,2,28.5,0,,,,,,158.5485687256,0.0859,32.9,,,,,,,,,,,,,,,,1,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Ficus,congesta,Ficus_congesta,_
